TIME,LATITUDE,LONGITUDE,PRES,DEPTH,TEMP,PSAL,DOX1,DOX2,CPHL,CDOM,CNDC,VBSC,HEAD,geom
2023-12-07T02:07:18Z,-41.2719,148.4045,0.14,0.1389,18.992,35.5767,,,0.0471,0.4204,4.7585,0.0001,12.3,POINT (148.40450462315653 -41.27194468880593)
2023-12-07T02:07:20Z,-41.272,148.4045,0.08,0.0794,18.9905,35.5766,,,0.0536,0.2111,4.7583,0.0001,12.3,POINT (148.4045040932523 -41.27195133784222)
2023-12-07T02:07:22Z,-41.272,148.4045,0.06,0.0595,18.9918,35.5757,,,0.0553,0.1486,4.7583,0.0001,12.3,POINT (148.40450356275295 -41.271957994346224)
2023-12-07T02:07:24Z,-41.272,148.4045,0.12,0.1191,18.9911,35.5769,,,0.0447,0.3512,4.7584,0.0001,12.3,POINT (148.40450303305064 -41.27196464084883)
2023-12-07T02:07:26Z,-41.272,148.4045,0.2,0.1984,18.9918,35.5753,,,0.051,0.2739,4.7583,0.0001,12.3,POINT (148.40450250096774 -41.2719713172223)
2023-12-07T02:07:28Z,-41.272,148.4045,0.26,0.258,18.9898,35.5775,,,0.0444,0.2721,4.7584,0.0001,12.3,POINT (148.40450197146208 -41.27197796125789)
2023-12-07T02:07:30Z,-41.272,148.4045,0.18,0.1786,18.9914,35.5802,,,0.0558,0.3465,4.7589,0.0002,12.3,POINT (148.40450143907628 -41.2719846414319)
2023-12-07T02:07:32Z,-41.272,148.4045,0.07,0.0695,18.9953,35.5774,,,0.0584,0.3014,4.7589,0.0002,20.2,POINT (148.40450092641015 -41.27199107417106)
2023-12-07T02:07:34Z,-41.272,148.4045,0.05,0.0496,18.9952,35.5763,,,0.0466,0.125,4.7588,0.0001,20.2,POINT (148.4045003990194 -41.271997691669576)
2023-12-07T02:07:36Z,-41.272,148.4045,0.15,0.1488,18.9959,35.5754,,,0.0427,0.0771,4.7587,0.0001,20.2,POINT (148.4044998732095 -41.27200428933197)
2023-12-07T02:07:38Z,-41.272,148.4045,0.2,0.1984,18.994,35.5767,,,0.0462,0.2426,4.7587,0.0001,20.2,POINT (148.4044993456779 -41.2720109085974)
2023-12-07T02:07:40Z,-41.272,148.4045,0.15,0.1488,18.9929,35.577,,,0.0399,0.3628,4.7586,0.0001,20.2,POINT (148.40449881592247 -41.27201755576676)
2023-12-07T02:07:42Z,-41.272,148.4045,0.13,0.129,18.9937,35.5763,,,0.0545,0.3308,4.7586,0.0001,20.2,POINT (148.4044982884573 -41.27202417419874)
2023-12-07T02:07:44Z,-41.272,148.4045,0.09,0.0893,18.9935,35.5774,,,0.0797,0.0963,4.7587,0.0001,20.2,POINT (148.40449775632126 -41.27203085123897)
2023-12-07T02:07:47Z,-41.272,148.4045,0.13,0.129,18.9916,35.5794,,,0.0593,0.3515,4.7588,0.0002,20.2,POINT (148.404497195719 -41.27203788546284)
2023-12-07T02:07:49Z,-41.272,148.4045,0.18,0.1786,18.9936,35.578,,,0.0896,1.4481,4.7588,0.0001,20.2,POINT (148.40449666634612 -41.272044527831525)
2023-12-07T02:07:51Z,-41.2721,148.4045,0.17,0.1687,18.993,35.5787,,,0.0565,0.5416,4.7589,0.0001,20.2,POINT (148.40449613356978 -41.27205121290622)
2023-12-07T02:07:52Z,-41.2721,148.4045,0.18,0.1786,18.9932,35.5783,,,0.0642,-0.4266,4.7588,0.0001,20.2,POINT (148.40449564263727 -41.27205737294032)
2023-12-07T02:07:54Z,-41.2721,148.4045,0.09,0.0893,18.9937,35.5795,,,0.0703,-0.3668,4.759,0.0001,20.2,POINT (148.40449510871048 -41.27206407245038)
2023-12-07T02:07:56Z,-41.2721,148.4045,0.04,0.0397,18.9962,35.578,,,0.0584,0.4433,4.7591,0.0001,20.2,POINT (148.40449457312047 -41.27207079283005)
2023-12-07T02:07:58Z,-41.2721,148.4045,0.11,0.1091,18.9954,35.578,,,0.0564,0.9223,4.759,0.0001,20.2,POINT (148.40449404100832 -41.27207746957024)
2023-12-07T02:08:00Z,-41.2721,148.4045,0.14,0.1389,18.9955,35.578,,,0.0511,1.2673,4.759,0.0001,20.2,POINT (148.40449350745615 -41.27208416437965)
2023-12-07T02:08:03Z,-41.2721,148.4045,0.22,0.2183,18.9971,35.5764,,,0.0504,0.3541,4.759,0.0002,23.1,POINT (148.40449295314545 -41.27209111965906)
2023-12-07T02:08:04Z,-41.2721,148.4045,0.13,0.129,18.9939,35.5782,,,0.0447,0.2827,4.7589,0.0001,23.1,POINT (148.40449246997647 -41.27209718227944)
2023-12-07T02:08:06Z,-41.2721,148.4045,0.12,0.1191,18.9973,35.576,,,0.0438,0.201,4.759,0.0001,19.7,POINT (148.40449194781453 -41.27210373416872)
2023-12-07T02:08:08Z,-41.2721,148.4045,0.14,0.1389,18.9958,35.578,,,0.0588,0.4927,4.7591,0.0001,19.7,POINT (148.40449141812553 -41.27211038050463)
2023-12-07T02:08:10Z,-41.2721,148.4045,0.17,0.1687,18.9977,35.5757,,,0.0657,0.4778,4.759,0.0002,19.7,POINT (148.40449089019538 -41.27211700477076)
2023-12-07T02:08:12Z,-41.2721,148.4045,0.17,0.1687,18.996,35.5745,,,0.0591,0.3216,4.7587,0.0002,49.8,POINT (148.4044903641756 -41.27212360506685)
2023-12-07T02:08:14Z,-41.2721,148.4045,0.15,0.1488,18.9955,35.5744,,,0.0511,0.3034,4.7586,0.0002,49.8,POINT (148.4044898319492 -41.272130283240585)
2023-12-07T02:08:16Z,-41.2721,148.4045,0.11,0.1091,18.9955,35.5749,,,0.0493,0.3628,4.7587,0.0002,35.8,POINT (148.40448930362854 -41.27213691240741)
2023-12-07T02:08:18Z,-41.2721,148.4045,0.09,0.0893,18.9913,35.5785,,,0.0476,0.316,4.7587,0.0002,35.8,POINT (148.4044887779754 -41.27214350810286)
2023-12-07T02:08:20Z,-41.2722,148.4045,0.1,0.0992,18.9943,35.5773,,,0.0725,0.0062,4.7588,0.0001,35.8,POINT (148.40448823957166 -41.272150263787495)
2023-12-07T02:08:22Z,-41.2722,148.4045,0.12,0.1191,18.9973,35.5764,,,0.0598,0.1643,4.759,0.0002,29,POINT (148.40448772291484 -41.27215674660038)
2023-12-07T02:08:24Z,-41.2722,148.4045,0.21,0.2084,18.9986,35.5765,,,0.0584,0.2534,4.7592,0.0001,29,POINT (148.40448719437364 -41.27216337853426)
2023-12-07T02:08:26Z,-41.2722,148.4045,0.14,0.1389,18.9991,35.5762,,,0.0388,0.8795,4.7592,0.0001,28.5,POINT (148.40448666666668 -41.27217)
2023-12-07T02:08:28Z,-41.2722,148.4045,0.05,0.0496,18.9952,35.5788,,,0.0375,0.5593,4.7591,0.0001,28.5,POINT (148.40448666666668 -41.27217)
2023-12-07T02:08:30Z,-41.2722,148.4045,0.08,0.0794,18.9967,35.5774,,,0.0675,0.2167,4.7591,0.0001,28.5,POINT (148.40448666666668 -41.27217)
2023-12-07T02:08:32Z,-41.2722,148.4045,0.15,0.1488,18.9967,35.5775,,,0.0769,0.3309,4.7591,0.0001,28.5,POINT (148.40448666666668 -41.27217)
2023-12-07T02:08:34Z,-41.2722,148.4045,0.17,0.1687,18.997,35.5773,,,0.0348,0.3837,4.7591,0.0001,31,POINT (148.40446500000002 -41.272211666666664)
2023-12-07T02:08:36Z,-41.2722,148.4045,0.16,0.1588,18.9987,35.5749,,,0.0165,0.6746,4.759,0.0001,31,POINT (148.40446500000002 -41.272211666666664)
2023-12-07T02:08:38Z,-41.2722,148.4045,0.14,0.1389,18.9944,35.5781,,,0.073,0.3628,4.7589,0.0001,31,POINT (148.40446500000002 -41.272211666666664)
2023-12-07T02:08:40Z,-41.2722,148.4045,0.08,0.0794,18.9946,35.5794,,,0.073,0.3628,4.7591,0.0001,24.8,POINT (148.40445333333335 -41.272235)
2023-12-07T02:08:42Z,-41.2722,148.4045,0.09,0.0893,18.9982,35.5758,,,0.0554,0.1443,4.759,0.0001,24.8,POINT (148.40445333333335 -41.272235)
2023-12-07T02:08:44Z,-41.2722,148.4045,0.16,0.1588,18.9955,35.5764,,,0.0511,0.2162,4.7588,0.0001,24.8,POINT (148.40445333333335 -41.272235)
2023-12-07T02:08:46Z,-41.2723,148.4045,0.19,0.1885,18.995,35.5778,,,0.0511,0.2721,4.759,0.0001,14.5,POINT (148.40447 -41.27225333333334)
2023-12-07T02:08:48Z,-41.2723,148.4045,0.13,0.129,18.9972,35.577,,,0.0478,0.3136,4.7591,0.0001,14.5,POINT (148.40447 -41.27225333333334)
2023-12-07T02:08:50Z,-41.2723,148.4045,0.06,0.0595,18.9977,35.5747,,,0.0627,0.2958,4.7589,0.0002,24.2,POINT (148.40447666666665 -41.27225833333333)
2023-12-07T02:08:52Z,-41.2723,148.4045,0.08,0.0794,18.9965,35.5759,,,0.0889,0.2311,4.7589,0.0001,24.2,POINT (148.40447666666665 -41.27225833333333)
2023-12-07T02:08:54Z,-41.2723,148.4045,0.14,0.1389,18.9989,35.5756,,,0.0704,0.3788,4.7591,0.0001,24.2,POINT (148.40447666666665 -41.27225833333333)
2023-12-07T02:08:56Z,-41.2723,148.4045,0.21,0.2084,19.0001,35.5748,,,0.0578,0.4462,4.7591,0.0002,17.5,POINT (148.40446666666668 -41.27228)
2023-12-07T02:08:58Z,-41.2723,148.4045,0.17,0.1687,18.9994,35.576,,,0.0517,0.3705,4.7592,0.0002,17.5,POINT (148.40446666666668 -41.27228)
2023-12-07T02:09:00Z,-41.2723,148.4045,0.11,0.1091,19.0013,35.5746,,,0.0629,0.0708,4.7592,0.0002,17.5,POINT (148.40446666666668 -41.27228)
2023-12-07T02:09:02Z,-41.2723,148.4045,0.06,0.0595,18.9993,35.5754,,,0.0606,0.2526,4.7591,0.0001,6.9,POINT (148.40447666666665 -41.27229666666667)
2023-12-07T02:09:04Z,-41.2723,148.4045,0.16,0.1588,18.9962,35.5772,,,0.0584,0.3094,4.759,0.0002,6.9,POINT (148.40447666666665 -41.27229666666667)
2023-12-07T02:09:06Z,-41.2723,148.4045,0.23,0.2282,18.9994,35.5754,,,0.055,0.2721,4.7591,0.0002,6.2,POINT (148.40448833333332 -41.27230833333333)
2023-12-07T02:09:08Z,-41.2723,148.4045,0.32,0.3175,19.0002,35.5754,233.7919,227.9877,0.0589,0.2721,4.7592,0.0002,6.2,POINT (148.40448833333332 -41.27230833333333)
2023-12-07T02:09:10Z,-41.2723,148.4045,0.4,0.3969,18.9991,35.5749,233.7474,227.9442,0.0693,0.2721,4.759,0.0002,6.2,POINT (148.40448833333332 -41.27230833333333)
2023-12-07T02:09:12Z,-41.2723,148.4045,0.52,0.516,18.9967,35.5757,233.9788,228.1696,0.0605,0.2721,4.7589,0.0001,23.7,POINT (148.40449166666667 -41.27232833333334)
2023-12-07T02:09:14Z,-41.2723,148.4045,0.7,0.6946,18.996,35.5761,234.0511,228.24,0.0728,0.2721,4.7589,0.0001,23.7,POINT (148.40449166666667 -41.27232833333334)
2023-12-07T02:09:16Z,-41.2723,148.4045,1,0.9922,18.9951,35.5765,233.916,228.1081,0.0663,0.2721,4.7589,0.0001,29.1,POINT (148.40449833333332 -41.272344999999994)
2023-12-07T02:09:18Z,-41.2723,148.4045,1.3,1.2899,18.993,35.5787,233.195,227.4046,0.0601,0.2721,4.7589,0.0001,29.1,POINT (148.40449833333332 -41.272344999999994)
2023-12-07T02:09:20Z,-41.2724,148.4045,1.64,1.6272,18.9942,35.5777,232.9747,227.19,0.0634,0.2721,4.7589,0.0002,30.5,POINT (148.40450333333334 -41.27236166666667)
2023-12-07T02:09:22Z,-41.2724,148.4045,1.91,1.8951,18.9913,35.5782,232.9455,227.1612,0.0657,0.2721,4.7587,0.0002,30.5,POINT (148.40450333333334 -41.27236166666667)
2023-12-07T02:09:24Z,-41.2724,148.4045,2.12,2.1035,18.9759,35.5799,233.194,227.4025,0.0622,0.3151,4.7575,0.0001,30.5,POINT (148.40450333333334 -41.27236166666667)
2023-12-07T02:09:26Z,-41.2724,148.4045,2.35,2.3317,18.9878,35.5725,233.0173,227.232,0.0584,0.3299,4.7577,0.0001,28.3,POINT (148.40450833333335 -41.272378333333336)
2023-12-07T02:09:28Z,-41.2724,148.4045,2.63,2.6095,18.9657,35.5795,232.9918,227.2047,0.0602,0.2721,4.7564,0.0001,28.3,POINT (148.40450833333335 -41.272378333333336)
2023-12-07T02:09:30Z,-41.2724,148.4045,2.93,2.9072,18.9519,35.577,232.8033,227.0206,0.0657,0.2721,4.7548,0.0001,28.3,POINT (148.40450833333335 -41.272378333333336)
2023-12-07T02:09:32Z,-41.2724,148.4045,3.25,3.2247,18.9366,35.5776,232.5139,226.7374,0.0659,0.2752,4.7534,0.0001,24.2,POINT (148.40451333333334 -41.272395)
2023-12-07T02:09:34Z,-41.2724,148.4045,3.53,3.5025,18.9168,35.5737,232.4056,226.6313,0.0725,0.356,4.751,0.0002,24.2,POINT (148.40451333333334 -41.272395)
2023-12-07T02:09:36Z,-41.2724,148.4045,3.74,3.7109,18.909,35.5688,232.2955,226.5243,0.067,0.2884,4.7496,0.0001,31.7,POINT (148.40451833333333 -41.27241166666666)
2023-12-07T02:09:38Z,-41.2724,148.4045,3.94,3.9093,18.8641,35.5771,232.4168,226.6386,0.0657,0.3363,4.7462,0.0001,31.7,POINT (148.40451833333333 -41.27241166666666)
2023-12-07T02:09:40Z,-41.2724,148.4045,4.19,4.1574,18.8156,35.5715,232.6618,226.8758,0.0657,0.3087,4.7408,0.0001,31.7,POINT (148.40451833333333 -41.27241166666666)
2023-12-07T02:09:42Z,-41.2724,148.4045,4.5,4.465,18.8147,35.5622,232.4016,226.6236,0.0692,0.2721,4.7395,0.0001,28.7,POINT (148.40452507013893 -41.272410981384006)
2023-12-07T02:09:44Z,-41.2724,148.4045,4.81,4.7725,18.804,35.5755,232.336,226.5567,0.0676,0.2721,4.74,0.0001,28.7,POINT (148.40453176035646 -41.27241030084039)
2023-12-07T02:09:46Z,-41.2724,148.4045,5.1,5.0603,18.7971,35.5652,232.1162,226.3438,0.0623,0.2721,4.738,0.0001,28.4,POINT (148.4045385314509 -41.2724096120698)
2023-12-07T02:09:48Z,-41.2724,148.4045,5.38,5.3381,18.7809,35.5724,232.0769,226.3033,0.0689,0.2721,4.7372,0.0001,28.4,POINT (148.4045452320025 -41.272408930474974)
2023-12-07T02:09:50Z,-41.2724,148.4046,5.62,5.5762,18.808,35.5742,231.4159,225.66,0.0441,0.2754,4.7399,0.0001,28.4,POINT (148.40455220130804 -41.27240822154192)
2023-12-07T02:09:52Z,-41.2724,148.4046,5.88,5.8342,18.8074,35.5775,231.081,225.3329,0.0506,0.3566,4.7402,0.0002,35.8,POINT (148.4045587634507 -41.272407554026366)
2023-12-07T02:09:54Z,-41.2724,148.4046,6.2,6.1517,18.7675,35.562,231.1962,225.4455,0.0511,0.3628,4.7345,0.0001,35.8,POINT (148.4045655601601 -41.272406862650165)
2023-12-07T02:09:56Z,-41.2724,148.4046,6.55,6.499,18.6586,35.5559,231.9818,226.2065,0.0617,0.3628,4.7233,0.0001,42.7,POINT (148.40457233166114 -41.27240617383821)
2023-12-07T02:09:58Z,-41.2724,148.4046,6.89,6.8363,18.5808,35.5554,232.5529,226.7591,0.0657,0.3057,4.7156,0.0001,42.7,POINT (148.40457918573316 -41.27240547662696)
2023-12-07T02:10:00Z,-41.2724,148.4046,7.15,7.0943,18.522,35.5712,232.8382,227.0313,0.0696,0.3207,4.7117,0.0001,43.7,POINT (148.40458604956328 -41.27240477842309)
2023-12-07T02:10:02Z,-41.2724,148.4046,7.38,7.3225,18.4716,35.5696,233.1446,227.3276,0.0757,0.3289,4.7064,0.0001,43.7,POINT (148.4045923920813 -41.27240413324824)
2023-12-07T02:10:04Z,-41.2724,148.4046,7.64,7.5805,18.4233,35.5657,233.5517,227.7225,0.0822,0.2959,4.7011,0.0001,43.7,POINT (148.40459915907596 -41.27240344489468)
2023-12-07T02:10:06Z,-41.2724,148.4046,7.95,7.888,18.3925,35.5663,233.8154,227.9778,0.0855,0.35,4.6979,0.0001,48.3,POINT (148.40460592569795 -41.272402756579034)
2023-12-07T02:10:08Z,-41.2724,148.4046,8.29,8.2254,18.3601,35.5655,234.0924,228.2462,0.0733,0.2758,4.6945,0.0001,48.3,POINT (148.40461262696107 -41.272402074911845)
2023-12-07T02:10:10Z,-41.2724,148.4046,8.62,8.5528,18.2896,35.5643,234.6184,228.7554,0.0795,0.3524,4.6874,0.0001,50.2,POINT (148.40461934140438 -41.27240139190392)
2023-12-07T02:10:12Z,-41.2724,148.4046,8.91,8.8405,18.2521,35.5558,234.8118,228.9432,0.0803,0.3628,4.6825,0.0001,50.2,POINT (148.404626113888 -41.27240070299202)
2023-12-07T02:10:14Z,-41.2724,148.4046,9.15,9.0787,18.2253,35.565,234.9546,229.0794,0.0855,0.3628,4.6808,0.0001,50.4,POINT (148.40463284476422 -41.27240001831251)
2023-12-07T02:10:16Z,-41.2724,148.4046,9.41,9.3366,18.1568,35.572,235.42,229.5282,0.2176,0.309,4.6748,0.0001,50.4,POINT (148.40463957065975 -41.272399334139656)
2023-12-07T02:10:18Z,-41.2724,148.4046,9.74,9.664,18.1078,35.5609,235.8385,229.9354,0.1994,0.3165,4.6686,0.0001,50.4,POINT (148.40464634748028 -41.27239864478659)
2023-12-07T02:10:20Z,-41.2724,148.4047,10.1,10.0212,18.0768,35.5628,236.0278,230.1179,0.0904,0.3282,4.6655,0.0001,57.2998,POINT (148.4046530561975 -41.272397962361154)
2023-12-07T02:10:22Z,-41.2724,148.4047,10.44,10.3586,18.059,35.5615,236.052,230.1407,0.0967,0.2949,4.6634,0.0001,57.2998,POINT (148.40465978622666 -41.27239727776781)
2023-12-07T02:10:24Z,-41.2724,148.4047,10.7,10.6165,18.0459,35.5623,236.0723,230.1596,0.1037,0.3534,4.662,0.0001,63.4001,POINT (148.4046665487489 -41.2723965898692)
2023-12-07T02:10:26Z,-41.2724,148.4047,10.94,10.8546,18.0388,35.5626,236.0127,230.101,0.1172,0.2721,4.6612,0.0001,63.4001,POINT (148.40467328894275 -41.27239590424189)
2023-12-07T02:10:28Z,-41.2724,148.4047,11.23,11.1424,18.0302,35.5631,235.986,230.0744,0.1237,0.2721,4.6602,0.0001,72.0999,POINT (148.40468003299912 -41.27239521822166)
2023-12-07T02:10:30Z,-41.2724,148.4047,11.6,11.5095,18.022,35.5639,235.8534,229.9446,0.1721,0.3466,4.6594,0.0002,72.0999,POINT (148.4046867110868 -41.272394538911925)
2023-12-07T02:10:32Z,-41.2724,148.4047,11.97,11.8766,18.0122,35.565,235.7994,229.8912,0.1572,0.3628,4.6585,0.0001,72.0999,POINT (148.4046934727281 -41.272393851102926)
2023-12-07T02:10:34Z,-41.2724,148.4047,12.27,12.1742,17.9935,35.5624,235.8736,229.963,0.1503,0.3628,4.6562,0.0001,77.5,POINT (148.4047002165812 -41.27239316510338)
2023-12-07T02:10:36Z,-41.2724,148.4047,12.51,12.4124,17.9737,35.5616,235.8384,229.9276,0.1461,0.3628,4.6541,0.0001,77.5,POINT (148.40470692783958 -41.27239248241944)
2023-12-07T02:10:38Z,-41.2724,148.4047,12.79,12.6902,17.9534,35.5642,235.8757,229.9624,0.1415,0.3628,4.6524,0.0001,86.3997,POINT (148.4047136676946 -41.2723917968266)
2023-12-07T02:10:40Z,-41.2724,148.4047,13.15,13.0473,17.9321,35.5643,236.0533,230.1344,0.3296,0.3628,4.6503,0.0001,86.3997,POINT (148.4047204384841 -41.27239110808703)
2023-12-07T02:10:42Z,-41.2724,148.4047,13.54,13.4343,17.9072,35.5626,236.1989,230.2753,0.7276,0.3345,4.6476,0.0001,96.0002,POINT (148.4047271373755 -41.27239042666108)
2023-12-07T02:10:44Z,-41.2724,148.4047,13.88,13.7716,17.8888,35.5623,236.2168,230.2918,0.2391,0.1846,4.6457,0.0001,96.0002,POINT (148.40473401702863 -41.27238972684766)
2023-12-07T02:10:46Z,-41.2724,148.4047,14.15,14.0395,17.8793,35.5635,236.212,230.2863,0.1933,0.2659,4.6448,0.0001,96.0002,POINT (148.4047406083439 -41.27238905636461)
2023-12-07T02:10:48Z,-41.2724,148.4047,14.41,14.2975,17.8714,35.5623,235.9857,230.0655,0.1959,0.3473,4.6438,0.0001,107.5001,POINT (148.4047473829282 -41.272388367239024)
2023-12-07T02:10:50Z,-41.2724,148.4048,14.74,14.6249,17.8505,35.5636,235.9007,229.9812,0.2129,0.2975,4.6418,0.0002,107.5001,POINT (148.4047541416895 -41.27238767972298)
2023-12-07T02:10:52Z,-41.2724,148.4048,15.13,15.0118,17.8315,35.5606,235.9713,230.0496,0.2279,0.3274,4.6396,0.0002,118.2997,POINT (148.4047609029242 -41.272386991955344)
2023-12-07T02:10:54Z,-41.2724,148.4048,15.47,15.3491,17.809,35.5605,235.9517,230.0292,0.222,0.3148,4.6373,0.0001,118.2997,POINT (148.404767869553 -41.272386283294566)
2023-12-07T02:10:56Z,-41.2724,148.4048,15.75,15.6269,17.7899,35.5594,236.0736,230.1471,0.2496,0.3114,4.6353,0.0003,118.2997,POINT (148.40477469309715 -41.27238558918868)
2023-12-07T02:10:58Z,-41.2724,148.4048,16.02,15.8948,17.7684,35.5573,236.3874,230.4523,0.2874,0.3332,4.6329,0.0003,127.4,POINT (148.4047814441333 -41.272384902458455)
2023-12-07T02:11:00Z,-41.2724,148.4048,16.35,16.2222,17.7349,35.5586,236.5971,230.6546,0.2698,0.2867,4.6297,0.0001,127.4,POINT (148.40478777401322 -41.272384258569176)
2023-12-07T02:11:02Z,-41.2724,148.4048,16.75,16.6191,17.7065,35.5578,236.5499,230.6072,0.3088,0.3583,4.6268,0.0001,134.9001,POINT (148.40479452447337 -41.27238357189754)
2023-12-07T02:11:04Z,-41.2724,148.4048,17.14,17.006,17.6842,35.5555,236.3189,230.3812,0.3459,0.2814,4.6243,0.0002,134.9001,POINT (148.4048012582635 -41.27238288692163)
2023-12-07T02:11:06Z,-41.2724,148.4048,17.43,17.2937,17.6543,35.558,236.3118,230.3721,0.3564,0.2721,4.6216,0.0002,137.3999,POINT (148.40480802986613 -41.27238219809935)
2023-12-07T02:11:08Z,-41.2724,148.4048,17.71,17.5715,17.6357,35.5531,236.2791,230.34,0.3735,0.2721,4.6191,0.0002,137.3999,POINT (148.40481473746527 -41.27238151578764)
2023-12-07T02:11:10Z,-41.2724,148.4048,18.03,17.889,17.5836,35.5586,236.4069,230.4609,0.4063,0.3274,4.6147,0.0002,137.3999,POINT (148.4048214689852 -41.272380831042646)
2023-12-07T02:11:12Z,-41.2724,148.4048,18.45,18.3057,17.5722,35.547,236.1969,230.2576,0.449,0.3628,4.6121,0.0002,135.8002,POINT (148.4048282266284 -41.272380143640355)
2023-12-07T02:11:14Z,-41.2724,148.4048,18.86,18.7125,17.5186,35.532,236.3201,230.3772,0.5097,0.3291,4.6051,0.0002,135.8002,POINT (148.40483495323545 -41.27237945939511)
2023-12-07T02:11:16Z,-41.2724,148.4048,19.18,19.03,17.4222,35.539,236.8673,230.9042,0.5677,0.2721,4.5966,0.0002,125.9997,POINT (148.40484166849197 -41.27237877630448)
2023-12-07T02:11:18Z,-41.2724,148.4048,19.46,19.3078,17.3686,35.5456,237.0025,231.032,0.5731,0.2857,4.592,0.0002,125.9997,POINT (148.40484842118835 -41.27237808940538)
2023-12-07T02:11:20Z,-41.2724,148.4049,19.8,19.6451,17.3494,35.5427,237.1164,231.1424,0.6336,0.361,4.5896,0.0002,118.6,POINT (148.40485516446546 -41.272377403464425)
2023-12-07T02:11:22Z,-41.2724,148.4049,20.2,20.042,17.3498,35.5413,237.1268,231.1529,0.5936,0.3628,4.5893,0.0002,118.6,POINT (148.40486198065716 -41.27237671010644)
2023-12-07T02:11:24Z,-41.2724,148.4049,20.61,20.4487,17.3551,35.5325,237.0649,231.0943,0.5913,0.2867,4.5886,0.0002,118.6,POINT (148.40486873389563 -41.2723760231522)
2023-12-07T02:11:26Z,-41.2724,148.4049,20.94,20.7761,17.3342,35.5392,237.2613,231.2834,0.6339,0.3382,4.5872,0.0002,108.0003,POINT (148.40487547981556 -41.27237533694241)
2023-12-07T02:11:28Z,-41.2724,148.4049,21.22,21.0539,17.3034,35.5332,237.3412,231.3607,0.7226,0.3628,4.5834,0.0002,108.0003,POINT (148.40488224084697 -41.272374649195456)
2023-12-07T02:11:30Z,-41.2724,148.4049,21.54,21.3714,17.1477,35.5387,238.5945,232.5729,0.8155,0.3628,4.5691,0.0002,97.0997,POINT (148.40488901011176 -41.27237396061098)
2023-12-07T02:11:32Z,-41.2724,148.4049,21.93,21.7583,17.0654,35.5082,239.2424,233.2053,0.9119,0.3628,4.5576,0.0003,97.0997,POINT (148.40489578069796 -41.272373271892086)
2023-12-07T02:11:34Z,-41.2724,148.4049,22.34,22.1651,16.9773,35.5156,239.8179,233.7602,0.9812,0.3628,4.5497,0.0002,89.3001,POINT (148.4049025241445 -41.2723725859339)
2023-12-07T02:11:36Z,-41.2724,148.4049,22.68,22.5024,16.9226,35.4941,240.0078,233.946,1.0157,0.3628,4.5418,0.0002,89.3001,POINT (148.4049092771797 -41.27237189900033)
2023-12-07T02:11:38Z,-41.2724,148.4049,22.94,22.7604,16.8489,35.4912,240.3084,234.2356,1.2494,0.3536,4.5341,0.0003,89.3001,POINT (148.40491621090888 -41.27237119368618)
2023-12-07T02:11:40Z,-41.2724,148.4049,23.26,23.0778,16.7664,35.4899,240.764,234.6754,1.4395,0.2774,4.5258,0.0003,86.1001,POINT (148.40492254295725 -41.272370549576316)
2023-12-07T02:11:42Z,-41.2724,148.4049,23.66,23.4747,16.7008,35.4835,240.9242,234.8291,1.2528,0.3474,4.5185,0.0003,86.1001,POINT (148.40492927366407 -41.27236986491405)
2023-12-07T02:11:44Z,-41.2724,148.4049,24.07,23.8814,16.6384,35.4842,241.045,234.9433,1.2715,0.3628,4.5123,0.0003,87.2002,POINT (148.40493599180053 -41.27236918153046)
2023-12-07T02:11:46Z,-41.2724,148.4049,24.39,24.1989,16.6112,35.4798,240.7663,234.671,1.5516,0.3628,4.5088,0.0003,87.2002,POINT (148.4049427426673 -41.272368494817464)
2023-12-07T02:11:48Z,-41.2724,148.4049,24.64,24.4469,16.6016,35.4815,240.1623,234.0815,1.5301,0.3628,4.5078,0.0003,97.4,POINT (148.4049498751158 -41.27236776928915)
2023-12-07T02:11:51Z,-41.2724,148.405,24.97,24.7743,16.5863,35.4823,239.6282,233.56,1.3683,0.3628,4.5061,0.0003,97.4,POINT (148.4049566878515 -41.27236707628271)
2023-12-07T02:11:53Z,-41.2724,148.405,25.37,25.1712,16.5724,35.4803,239.0031,232.9503,1.3992,0.3628,4.5043,0.0003,97.4,POINT (148.40496344590125 -41.27236638883905)
2023-12-07T02:11:55Z,-41.2724,148.405,25.75,25.5482,16.5417,35.4795,238.3073,232.2706,1.4838,0.3628,4.5011,0.0003,107.1998,POINT (148.40497018826358 -41.272365702991166)
2023-12-07T02:11:57Z,-41.2724,148.405,26.03,25.826,16.5,35.4747,237.5824,231.5627,1.5891,0.3628,4.4964,0.0003,107.1998,POINT (148.40497693106633 -41.27236501709846)
2023-12-07T02:11:58Z,-41.2724,148.405,26.3,26.0938,16.465,35.4714,236.9641,230.9588,1.5716,0.3628,4.4925,0.0004,116.5001,POINT (148.40498316455128 -41.27236438301468)
2023-12-07T02:12:00Z,-41.2724,148.405,26.64,26.4311,16.4269,35.4674,236.4179,230.4251,1.5935,0.3628,4.4882,0.0003,116.5001,POINT (148.4049899391356 -41.2723636938891)
2023-12-07T02:12:02Z,-41.2724,148.405,27.04,26.828,16.3803,35.4676,236.0012,230.0165,1.5883,0.3628,4.4836,0.0003,121.9999,POINT (148.40499667445036 -41.272363008758084)
